id,price,qty
opgp,56.66,22
njkj,66.4,9
mgdi,90.39,68
amgh,25.34,3
cfmc,7.24,89
icmi,60.3,88
heik,80.61,20
jgia,44.1,95
efln,28.02,31
hkdm,43.75,20
lman,94.69,69
ldhh,55.4,14
iihn,73.95,56
pkoj,50.21,75
dajf,30.03,91
hffd,90.63,81
fcok,38.36,82
eema,54.29,39
iikd,53.43,96
mifa,35.94,71
ikfl,9.47,82
pmcb,30.66,54
lpbe,81,94
bigk,10.6,99
ejgb,97.45,16
giac,76.87,59
egfb,33.03,44
gmom,37.92,9
camm,11.63,62
dbmj,7.89,9
doli,63.91,9
lkfp,68.07,28
jgjg,29.69,37
iipf,13.19,7
dggf,98.5,19
jbip,90.98,86
aole,37.6,45
gcgj,54.76,24
jgkh,32.61,77
goab,91.32,52
gcih,7.23,7
mbbi,47.28,78
kcim,25.42,7
enmb,72.9,52
gknc,57.42,45
lgfp,6.77,12
bddo,96.21,35
akfe,41.46,43
igdf,75.74,16
mcaa,9.82,63
oipb,42.44,33
mgmm,26.77,64
feol,3.63,71
cmci,54.92,15
hmfb,50.34,72
ifaj,48.79,99
jbii,22.58,89
fedg,8.96,39
chak,74.78,91
fbml,58.59,19
dill,96.53,8
lcdg,44.62,61
edbh,42.83,34
bima,55.84,23
maki,42.32,80
deia,83.17,81
bpgh,36.7,12
bcie,64.96,1
dgji,54,89
ingk,31.87,76
fafk,1.55,61
mipd,48.85,79
omcd,56.83,35
alol,71.45,45
aihp,53.3,60
mjih,6.52,91
ikce,83.35,41
pdfe,57.29,63
mmmo,85.95,44
biko,19.61,53
kamf,18.4,63
ihoo,55.9,64
binj,34.77,63
cibb,96.55,25
gfii,87.79,27
igng,49.47,91
hmmk,4.83,58
kcab,44.55,82
lecl,68.36,14
mphf,24.99,67
affg,24.13,24
dhic,61.1,96
nlch,90.83,51
gnoi,7.9,92
olkp,81.53,41
gkeo,66.73,7
khee,91.96,29
kfco,14.46,75
fdma,8.5,14
hegi,78.21,70
bbdk,33.24,49
ljbb,17.66,41
opcb,39.53,94
gclk,7.17,92
ffll,85.71,33
mcbm,64.53,41
bjel,0.63,15
fhmh,69.49,78
ncap,10.63,97
mjfi,67.69,9
ibpe,48.83,87
mphj,12.93,91
bepd,88.99,47
hiad,65.75,37
ffdb,47.96,12
opmd,31.41,48
mbge,57.13,60
ohac,70.37,50
ojim,49.7,69
kdba,92.97,13
hjel,37.49,57
kpge,78.57,7
jgpl,93.41,37
okhf,46.66,21
dagk,61.81,0
gmlp,90.37,84
kojo,21.1,68
jgop,63.77,55
coen,92.75,7
eaal,77.91,68
iblk,25.07,68
caon,17.76,51
edag,20.34,14
pebc,24.93,12
elad,4.93,82
pmlg,61.61,95
clnl,38.39,52
gegp,49.8,4
elmo,86.9,39
pemm,4.46,97
kfla,3.39,48
kjog,43.9,25
cphg,2.8,21
kboi,68.13,2
iika,43.37,73
hagh,4.91,42
jhog,79.17,11
mcco,65.32,10
jldl,81.38,52
behj,78.35,57
aloi,3.96,26
pdno,2.28,7
fele,81.09,73
bcjg,62.03,75
cikg,7.17,81
hpeo,70.25,6
ijbo,12.02,26
ldfl,36.65,96
pkaf,9.62,11
cnkd,36.18,48
mbca,32.53,89
daop,66.89,60
mblf,88.85,44
bihc,2.29,72
eacd,1.72,50
ihip,84.87,58
lebh,16.31,92
ogfn,47.03,14
fmec,61.55,35
acej,63.37,87
necp,17.34,24
benh,67.2,49
abfh,33.9,18
kcfe,70.57,62
dhpk,66.14,8
pmce,59.61,76
bngp,78.28,63
afce,61.54,3
ccph,31.37,44
pneh,84.26,9
efil,66.73,60
dmbi,63.3,26
gcca,70.94,59
gcmb,58.42,6
hkgh,25.52,46
pogj,58.68,52
begm,26.86,8
ilhb,76.83,28
maae,86.8,85
nnfa,58.52,61
iolj,37.47,82
cmfe,14.27,80
ppab,59.17,6
lbdi,70.73,11
bean,61.55,79
ggfp,76.06,96
hnnh,3.55,46
malm,55.77,79
ecei,14.95,13
peje,83.7,23
diod,3.48,40
leam,66.27,30
eifl,31.91,58
kkkm,17.85,35
febi,66.42,50
hgma,33.4,94
nldj,86.36,68
fkfl,10.12,14
bdpg,5.64,65
cpfh,31.98,79
jjop,71.63,2
nipl,91.82,72
kdag,6.75,37
kcnd,0.94,16
amch,46.33,53
pkfo,84.65,0
hmcp,55.01,31
jidh,57.14,99
dhjh,70.85,77
bffo,87.94,15
bfih,14.87,31
ggln,25.1,99
jjhj,68.36,13
fmlm,61.63,10
mefl,52.24,80
bibg,52.59,80
gjdg,11.83,22
dnkg,17.08,19
ajfe,82,10
nkja,60.13,33
gnlj,80.48,42
mbjh,28.23,94
mcjh,20.42,68
dfoi,0.79,67
idoi,61.53,93
iedo,84.21,6
aloa,35.69,43
biac,32.83,16
ppda,5.36,96
jnok,64.56,0
iafk,59.04,76
lfhe,58.98,82
kekg,54.75,51
apoe,17.93,18
jbko,62.99,20
gbpe,54.82,46
chda,13.98,50
njba,41.81,97
fflp,37.88,49
pgkc,86.96,55
emnl,28.74,18
ekgi,26.38,87
mmog,60.32,69
elmb,89.56,8
kfab,0.96,96
ilcp,72.56,11
amni,55.57,40
liop,15.42,20
apnf,1.46,38
hgka,45,37
aimi,18.94,70
lllo,51.63,89
lfdi,9.22,48
edjh,42.49,84
kaae,91.58,40
bnnj,73.63,55
oppp,22.14,7
aipm,71.5,79
gkle,14.04,2
dmep,3.85,94
bjbe,73.29,14
fboh,68.13,91
mobh,62.73,42
bcfp,51.18,24
anmj,13.07,99
gmgc,58.87,31
ekno,45.31,26
egnn,26.23,88
fodp,83.78,87
pghp,96.89,39
ogoi,31.27,24
imcd,22.37,97
cmhm,71.9,44
ggcf,82.3,68
ceag,22.37,18
hhgh,55.18,22
mfka,1.12,20
dela,89.7,5
loio,28.31,95
cede,45.88,89
cead,94.17,41
dhmm,80.9,13
ldgl,81.14,77
cfjf,81.2,68
jboe,89.41,86
fhgn,9.22,20
anbf,17.41,12
fgpj,85.59,13
hdbd,37.26,74
hnnp,41.61,44
eele,83.06,81
jdnd,22.59,16
ogag,24.42,26
dnej,66.85,40
plff,32.08,31
ejpo,98.25,59
biio,80.9,93
cieg,77.42,52
aanh,80.31,23
lfak,92.72,31
meik,55.66,35
dpgk,54.68,0
cabk,56.69,74
eajj,84.5,40
mona,88.85,40
cofg,80.96,19
iphh,82.6,12
imon,19.23,98
ahoj,44.28,47
mjec,31.9,95
dehe,58.88,98
bemc,84.01,49
neip,92.19,69
ikbi,15.88,0
enbe,63.91,43
pkap,69.98,0
nhic,34.18,95
lckn,48.44,79
dhkg,99.98,71
lioa,22.05,19
pgig,50.63,40
mbll,67.97,56
gbej,51.78,42
lema,62.91,13
pkea,95.98,40
fhnd,9.47,97
banb,63.92,60
mbnl,12.93,11
ejdj,47.06,19
nked,56.48,77
kidb,18.82,24
jabn,13.38,92
miib,35.19,75
jhel,13.18,31
obhk,88.26,87
cjdg,73.72,86
infl,53.53,42
lngd,42.18,91
kieb,79.88,35
fapj,81.74,59
ddai,33.01,68
cgme,1.81,44
megk,18.25,84
jgka,1.67,82
iamo,8.45,68
llie,53.2,16
nhmn,3.53,96
dpbk,13.86,69
jbnh,74.97,75
jcab,72.62,69
kpcd,79.81,29
cago,58.04,17
npdj,96.71,17
keph,17.48,34
fpba,16.54,54
fkkc,9.46,81
ofek,64.47,79
hogn,50.1,63
gncp,37.08,43
ibpm,5.9,15
ncpa,89.46,5
faoo,21.85,98
doid,9,14
feoc,91.82,45
